NOC,Year,Sport,Ath_Score,Normalized_Ath_Score
PHI,1948,Basketball,0.0,0.0
PHI,1948,Boxing,0.0,0.0
PHI,1948,Shooting,0.0,0.0
PHI,1948,Swimming,0.0,0.0
PHI,1948,Weightlifting,0.0,0.0
PHI,1948,Wrestling,0.0,0.0
PHI,1952,Athletics,0.0,0.0
PHI,1952,Basketball,0.0,0.0
PHI,1952,Boxing,0.0,0.0
PHI,1952,Shooting,0.0,0.0
PHI,1952,Swimming,0.0,0.0
PHI,1952,Weightlifting,0.0,0.0
PHI,1952,Wrestling,0.0,0.0
PHI,1956,Athletics,0.0,0.0
PHI,1956,Basketball,0.0,0.0
PHI,1956,Boxing,0.0,0.0
PHI,1956,Shooting,0.0,0.0
PHI,1956,Swimming,0.0,0.0
PHI,1956,Weightlifting,0.0,0.0
PHI,1956,Wrestling,0.0,0.0
PHI,1960,Athletics,0.0,0.0
PHI,1960,Basketball,0.0,0.0
PHI,1960,Boxing,0.0,0.0
PHI,1960,Sailing,0.0,0.0
PHI,1960,Shooting,0.0,0.0
PHI,1960,Swimming,0.0,0.0
PHI,1960,Weightlifting,0.0,0.0
PHI,1964,Athletics,0.0,0.0
PHI,1964,Boxing,0.6,0.0013652619708255608
PHI,1964,Cycling,0.0,0.0
PHI,1964,Gymnastics,0.0,0.0
PHI,1964,Judo,0.0,0.0
PHI,1964,Sailing,0.0,0.0
PHI,1964,Shooting,0.0,0.0
PHI,1964,Swimming,0.0,0.0
PHI,1964,Weightlifting,0.0,0.0
PHI,1964,Wrestling,0.0,0.0
PHI,1968,Athletics,0.0,0.0
PHI,1968,Basketball,0.0,0.0
PHI,1968,Boxing,0.0,0.0
PHI,1968,Cycling,0.0,0.0
PHI,1968,Gymnastics,0.0,0.0
PHI,1968,Sailing,0.0,0.0
PHI,1968,Shooting,0.0,0.0
PHI,1968,Swimming,0.0,0.0
PHI,1968,Weightlifting,0.0,0.0
PHI,1968,Wrestling,0.0,0.0
PHI,1972,Archery,0.0,0.0
PHI,1972,Athletics,0.0,0.0
PHI,1972,Basketball,0.0,0.0
PHI,1972,Boxing,0.0,0.0
PHI,1972,Cycling,0.0,0.0
PHI,1972,Judo,0.0,0.0
PHI,1972,Sailing,0.0,0.0
PHI,1972,Shooting,0.0,0.0
PHI,1972,Swimming,0.0,0.0
PHI,1972,Weightlifting,0.0,0.0
PHI,1972,Wrestling,0.0,0.0
PHI,1976,Athletics,0.0,0.0
PHI,1976,Boxing,0.0,0.0
PHI,1976,Sailing,0.0,0.0
PHI,1976,Shooting,0.0,0.0
PHI,1976,Swimming,0.0,0.0
PHI,1976,Weightlifting,0.0,0.0
PHI,1984,Athletics,0.0,0.0
PHI,1984,Boxing,0.0,0.0
PHI,1984,Cycling,0.0,0.0
PHI,1984,Sailing,0.0,0.0
PHI,1984,Shooting,0.0,0.0
PHI,1984,Swimming,0.0,0.0
PHI,1988,Archery,0.0,0.0
PHI,1988,Athletics,0.0,0.0
PHI,1988,Boxing,0.5,0.0011377183090213008
PHI,1988,Cycling,0.0,0.0
PHI,1988,Fencing,0.0,0.0
PHI,1988,Judo,0.0,0.0
PHI,1988,Rowing,0.0,0.0
PHI,1988,Sailing,0.0,0.0
PHI,1988,Swimming,0.0,0.0
PHI,1988,Weightlifting,0.0,0.0
PHI,1988,Wrestling,0.0,0.0
PHI,1992,Athletics,0.0,0.0
PHI,1992,Boxing,0.5,0.0011377183090213008
PHI,1992,Cycling,0.0,0.0
PHI,1992,Equestrianism,0.0,0.0
PHI,1992,Fencing,0.0,0.0
PHI,1992,Judo,0.0,0.0
PHI,1992,Sailing,0.0,0.0
PHI,1992,Shooting,0.0,0.0
PHI,1992,Swimming,0.0,0.0
PHI,1996,Athletics,0.0,0.0
PHI,1996,Badminton,0.0,0.0
PHI,1996,Boxing,0.6,0.0013652619708255608
PHI,1996,Equestrianism,0.0,0.0
PHI,1996,Shooting,0.0,0.0
PHI,1996,Swimming,0.0,0.0
PHI,2000,Archery,0.0,0.0
PHI,2000,Athletics,0.0,0.0
PHI,2000,Boxing,0.0,0.0
PHI,2000,Diving,0.0,0.0
PHI,2000,Equestrianism,0.0,0.0
PHI,2000,Rowing,0.0,0.0
PHI,2000,Shooting,0.0,0.0
PHI,2000,Swimming,0.0,0.0
PHI,2000,Taekwondo,0.0,0.0
PHI,2004,Archery,0.0,0.0
PHI,2004,Athletics,0.0,0.0
PHI,2004,Boxing,0.0,0.0
PHI,2004,Shooting,0.0,0.0
PHI,2004,Swimming,0.0,0.0
PHI,2004,Taekwondo,0.0,0.0
PHI,2008,Archery,0.0,0.0
PHI,2008,Athletics,0.0,0.0
PHI,2008,Boxing,0.0,0.0
PHI,2008,Diving,0.0,0.0
PHI,2008,Shooting,0.0,0.0
PHI,2008,Swimming,0.0,0.0
PHI,2008,Taekwondo,0.0,0.0
PHI,2008,Weightlifting,0.0,0.0
PHI,2012,Archery,0.0,0.0
PHI,2012,Athletics,0.0,0.0
PHI,2012,Boxing,0.0,0.0
PHI,2012,Cycling,0.0,0.0
PHI,2012,Judo,0.0,0.0
PHI,2012,Shooting,0.0,0.0
PHI,2012,Swimming,0.0,0.0
PHI,2012,Weightlifting,0.0,0.0
PHI,2016,Athletics,0.0,0.0
PHI,2016,Boxing,0.0,0.0
PHI,2016,Golf,0.0,0.0
PHI,2016,Judo,0.0,0.0
PHI,2016,Swimming,0.0,0.0
PHI,2016,Table Tennis,0.0,0.0
PHI,2016,Taekwondo,0.0,0.0
PHI,2016,Weightlifting,0.6,0.0013652619708255608
PHI,2020,Artistic Gymnastics,0.0,0.0
PHI,2020,Athletics,0.0,0.0
PHI,2020,Boxing,1.7,0.0038682422506724225
PHI,2020,Golf,0.0,0.0
PHI,2020,Judo,0.0,0.0
PHI,2020,Rowing,0.0,0.0
PHI,2020,Shooting,0.0,0.0
PHI,2020,Skateboarding,0.0,0.0
PHI,2020,Swimming,0.0,0.0
PHI,2020,Taekwondo,0.0,0.0
PHI,2020,Weightlifting,1.0282049,0.002339615080310831
PHI,2024,Artistic Gymnastics,1.4,0.003185611265259642
PHI,2024,Athletics,0.0,0.0
PHI,2024,Boxing,1.7196344,0.003912919083405718
PHI,2024,Fencing,0.0,0.0
PHI,2024,Golf,0.0,0.0
PHI,2024,Judo,0.0,0.0
PHI,2024,Rowing,0.0,0.0
PHI,2024,Swimming,0.6301874,0.00143395148618906
PHI,2024,Weightlifting,0.0,0.0
PLE,1996,Athletics,0.0,0.0
PLE,2000,Athletics,0.0,0.0
PLE,2000,Swimming,0.0,0.0
PLE,2004,Athletics,0.0,0.0
PLE,2004,Swimming,0.0,0.0
PLE,2008,Athletics,0.0,0.0
PLE,2008,Swimming,0.0,0.0
PLE,2012,Athletics,0.0,0.0
PLE,2012,Judo,0.0,0.0
PLE,2012,Swimming,0.0,0.0
PLE,2016,Athletics,0.0,0.0
PLE,2016,Equestrianism,0.0,0.0
PLE,2016,Judo,0.0,0.0
PLE,2016,Swimming,0.0,0.0
PLE,2020,Athletics,0.0,0.0
PLE,2020,Judo,0.0,0.0
PLE,2020,Swimming,0.0,0.0
PLE,2020,Weightlifting,0.0,0.0
PLE,2024,Athletics,0.0,0.0
PLE,2024,Boxing,0.0,0.0
PLE,2024,Judo,0.0,0.0
PLE,2024,Shooting,0.0,0.0
PLE,2024,Swimming,0.0,0.0
PLE,2024,Taekwondo,0.0,0.0
PLW,2000,Athletics,0.0,0.0
PLW,2000,Swimming,0.0,0.0
PLW,2000,Weightlifting,0.0,0.0
PLW,2004,Athletics,0.0,0.0
PLW,2004,Swimming,0.0,0.0
PLW,2004,Wrestling,0.0,0.0
PLW,2008,Athletics,0.0,0.0
PLW,2008,Swimming,0.0,0.0
PLW,2008,Wrestling,0.0,0.0
PLW,2012,Athletics,0.0,0.0
PLW,2012,Judo,0.0,0.0
PLW,2012,Swimming,0.0,0.0
PLW,2012,Weightlifting,0.0,0.0
PLW,2016,Athletics,0.0,0.0
PLW,2016,Canoeing,0.0,0.0
PLW,2016,Swimming,0.0,0.0
PLW,2016,Wrestling,0.0,0.0
PLW,2020,Athletics,0.0,0.0
PLW,2020,Swimming,0.0,0.0
PLW,2024,Athletics,0.0,0.0
PLW,2024,Swimming,0.0,0.0
PNG,1976,Athletics,0.0,0.0
PNG,1976,Boxing,0.0,0.0
PNG,1976,Shooting,0.0,0.0
PNG,1984,Athletics,0.0,0.0
PNG,1984,Shooting,0.0,0.0
PNG,1988,Athletics,0.0,0.0
PNG,1988,Boxing,0.0,0.0
PNG,1988,Sailing,0.0,0.0
PNG,1988,Weightlifting,0.0,0.0
PNG,1992,Athletics,0.0,0.0
PNG,1992,Boxing,0.0,0.0
PNG,1992,Sailing,0.0,0.0
PNG,1992,Weightlifting,0.0,0.0
PNG,1996,Athletics,0.0,0.0
PNG,1996,Boxing,0.0,0.0
PNG,1996,Weightlifting,0.0,0.0
PNG,2000,Athletics,0.0,0.0
PNG,2000,Swimming,0.0,0.0
PNG,2000,Weightlifting,0.0,0.0
PNG,2004,Athletics,0.0,0.0
PNG,2004,Swimming,0.0,0.0
PNG,2004,Weightlifting,0.0,0.0
PNG,2008,Athletics,0.0,0.0
PNG,2008,Boxing,0.0,0.0
PNG,2008,Swimming,0.0,0.0
PNG,2008,Taekwondo,0.0,0.0
PNG,2008,Weightlifting,0.0,0.0
PNG,2012,Athletics,0.0,0.0
PNG,2012,Judo,0.0,0.0
PNG,2012,Swimming,0.0,0.0
PNG,2012,Taekwondo,0.0,0.0
PNG,2012,Weightlifting,0.0,0.0
PNG,2016,Athletics,0.0,0.0
PNG,2016,Boxing,0.0,0.0
PNG,2016,Judo,0.0,0.0
PNG,2016,Swimming,0.0,0.0
PNG,2016,Taekwondo,0.0,0.0
PNG,2016,Weightlifting,0.0,0.0
PNG,2020,Athletics,0.0,0.0
PNG,2020,Boxing,0.0,0.0
PNG,2020,Sailing,0.0,0.0
PNG,2020,Swimming,0.0,0.0
PNG,2020,Weightlifting,0.0,0.0
PNG,2024,Athletics,0.0,0.0
PNG,2024,Boxing,0.0,0.0
PNG,2024,Swimming,0.0,0.0
PNG,2024,Taekwondo,0.0,0.0
PNG,2024,Weightlifting,0.0,0.0
POL,1912,Art Competitions,0.0,0.0
POL,1924,Athletics,0.0,0.0
POL,1924,Boxing,0.0,0.0
POL,1924,Cycling,4.2,0.009556833795778926
POL,1924,Equestrianism,1.0,0.0022754366180426015
POL,1924,Fencing,0.0,0.0
POL,1924,Football,0.0,0.0
POL,1924,Rowing,0.0,0.0
POL,1924,Sailing,0.0,0.0
POL,1924,Shooting,0.0,0.0
POL,1924,Wrestling,0.0,0.0
POL,1928,Art Competitions,1.7,0.0038682422506724225
POL,1928,Athletics,0.7,0.001592805632629821
POL,1928,Boxing,0.0,0.0
POL,1928,Cycling,1.7990861,0.004093706390951453
POL,1928,Equestrianism,7.7,0.017520861958928033
POL,1928,Fencing,3.5,0.007964028163149105
POL,1928,Modern Pentathlon,0.0,0.0
POL,1928,Rowing,2.5,0.005688591545106504
POL,1928,Sailing,0.0,0.0
POL,1928,Swimming,0.0,0.0
POL,1928,Wrestling,0.0,0.0
POL,1932,Art Competitions,2.6,0.005916135206910764
POL,1932,Athletics,2.6,0.005916135206910764
POL,1932,Fencing,6.6986291,0.015242305944825755
POL,1932,Rowing,8.6,0.01956875491516637
POL,1936,Art Competitions,3.8791469,0.008826752903026442
POL,1936,Athletics,2.3264075,0.005293592813988944
POL,1936,Basketball,0.0,0.0
POL,1936,Boxing,0.0,0.0
POL,1936,Canoeing,0.0,0.0
POL,1936,Cycling,0.0,0.0
POL,1936,Equestrianism,3.6,0.008191571824953366
POL,1936,Fencing,1.2591776,0.0028651788196589994
POL,1936,Football,0.0,0.0
POL,1936,Gymnastics,0.0,0.0
POL,1936,Rowing,6.0576845,0.013783877131849087
POL,1936,Sailing,0.0,0.0
POL,1936,Shooting,0.5,0.0011377183090213008
POL,1936,Swimming,0.0,0.0
POL,1936,Wrestling,0.0,0.0
POL,1948,Art Competitions,0.7,0.001592805632629821
POL,1948,Athletics,0.122470595,0.00027867407649646516
POL,1948,Boxing,0.5,0.0011377183090213008
POL,1948,Canoeing,0.0,0.0
POL,1948,Fencing,0.0,0.0
POL,1952,Athletics,0.0,0.0
POL,1952,Boxing,1.5998477,0.0036403520398712347
POL,1952,Fencing,0.0,0.0
POL,1952,Football,0.0,0.0
POL,1952,Gymnastics,1.2,0.0027305239416511216
POL,1952,Hockey,0.0,0.0
POL,1952,Rowing,0.5,0.0011377183090213008
POL,1952,Shooting,0.0,0.0
POL,1952,Swimming,0.0,0.0
POL,1952,Weightlifting,0.0,0.0
POL,1952,Wrestling,0.0,0.0
POL,1956,Athletics,1.2999999999999998,0.0029580676034553816
POL,1956,Boxing,1.0,0.0022754366180426015
POL,1956,Canoeing,0.0,0.0
POL,1956,Fencing,4.8,0.010922095766604486
POL,1956,Gymnastics,6.0,0.013652619708255608
POL,1956,Rowing,0.5996954,0.0013645688728317052
POL,1956,Shooting,0.6,0.0013652619708255608
POL,1956,Swimming,0.0,0.0
POL,1956,Weightlifting,0.5,0.0011377183090213008
POL,1960,Athletics,10.17860815,0.02316077770521686
POL,1960,Basketball,0.0,0.0
POL,1960,Boxing,4.2998477,0.00978403090858626
POL,1960,Canoeing,3.0,0.006826309854127804
POL,1960,Cycling,0.0,0.0
POL,1960,Diving,0.0,0.0
POL,1960,Equestrianism,0.0,0.0
POL,1960,Fencing,11.87670978,0.02702470033527669
POL,1960,Football,0.0,0.0
POL,1960,Gymnastics,2.44642825,0.00556669242346388
POL,1960,Hockey,0.0,0.0
POL,1960,Modern Pentathlon,0.0,0.0
POL,1960,Rowing,0.8596345,0.0019560438194327428
POL,1960,Shooting,0.3598172,0.0008187412326815584
POL,1960,Swimming,0.0,0.0
POL,1960,Weightlifting,1.47350408,0.0033528651404671752
POL,1960,Wrestling,0.5,0.0011377183090213008
POL,1964,Athletics,18.95213363,0.04312437885173865
POL,1964,Basketball,0.0,0.0
POL,1964,Boxing,5.69914705,0.012968047889179468
POL,1964,Canoeing,1.7990862,0.004093706618495115
POL,1964,Cycling,0.0,0.0
POL,1964,Fencing,18.25837068,0.04154576523106739
POL,1964,Gymnastics,0.0,0.0
POL,1964,Rowing,0.0,0.0
POL,1964,Shooting,0.21578072,0.0004909953517555976
POL,1964,Volleyball,5.0,0.011377183090213008
POL,1964,Weightlifting,2.73251467,0.006217663939456595
POL,1964,Wrestling,0.0,0.0
POL,1968,Athletics,14.05521054,0.031981740737014326
POL,1968,Basketball,0.0,0.0
POL,1968,Boxing,4.69899463,0.010692264449087545
POL,1968,Canoeing,0.35963452,0.0008183255559201743
POL,1968,Cycling,1.0,0.0022754366180426015
POL,1968,Diving,0.0,0.0
POL,1968,Equestrianism,0.0,0.0
POL,1968,Fencing,17.0313224,0.0387536946426492
POL,1968,Gymnastics,0.0,0.0
POL,1968,Rowing,0.0,0.0
POL,1968,Sailing,0.0,0.0
POL,1968,Shooting,0.8294026999999999,0.0018872532746834023
POL,1968,Swimming,0.0,0.0
POL,1968,Volleyball,9.5981718,0.02184003157998387
POL,1968,Weightlifting,3.71175128,0.008445854779578498
POL,1968,Wrestling,0.0,0.0
POL,1972,Archery,0.6,0.0013652619708255608
POL,1972,Athletics,6.91280327,0.01572964569388264
POL,1972,Basketball,0.0,0.0
POL,1972,Boxing,2.3,0.005233504221497983
POL,1972,Canoeing,1.0,0.0022754366180426015
POL,1972,Cycling,7.6992384,0.01751912898639973
POL,1972,Diving,0.0,0.0
POL,1972,Equestrianism,0.0,0.0
POL,1972,Fencing,7.4992303,0.017064023231754603
POL,1972,Football,11.9,0.02707769575470696
POL,1972,Gymnastics,0.0,0.0
POL,1972,Handball,0.0,0.0
POL,1972,Hockey,0.0,0.0
POL,1972,Judo,0.6,0.0013652619708255608
POL,1972,Modern Pentathlon,0.0,0.0
POL,1972,Rowing,0.0,0.0
POL,1972,Sailing,0.0,0.0
POL,1972,Shooting,1.1973888899999998,0.0027245825263433844
POL,1972,Swimming,0.0,0.0
POL,1972,Volleyball,0.0,0.0
POL,1972,Weightlifting,3.08897538,0.00702876769188406
POL,1972,Wrestling,1.0,0.0022754366180426015
POL,1976,Archery,0.42983577,0.0009780640508025376
POL,1976,Athletics,8.61925424,0.019612566717914955
POL,1976,Boxing,3.29969532,0.0075082475595118
POL,1976,Canoeing,2.4,0.005461047883302243
POL,1976,Cycling,21.9910131,0.050039156475594544
POL,1976,Fencing,1.2593602499999998,0.0028655944281572848
POL,1976,Football,13.2743699,0.030204987351902506
POL,1976,Gymnastics,0.0,0.0
POL,1976,Handball,7.0,0.01592805632629821
POL,1976,Judo,0.5,0.0011377183090213008
POL,1976,Modern Pentathlon,1.4,0.003185611265259642
POL,1976,Rowing,0.0,0.0
POL,1976,Sailing,0.0,0.0
POL,1976,Shooting,1.718068575,0.003909356147863271
POL,1976,Swimming,0.0,0.0
POL,1976,Volleyball,8.399999999999999,0.01911366759155785
POL,1976,Weightlifting,2.2564098,0.005134317484230183
POL,1976,Wrestling,2.8993907,0.006597379768792171
POL,1980,Archery,0.0,0.0
POL,1980,Athletics,11.17063309,0.025418067579704377
POL,1980,Basketball,0.0,0.0
POL,1980,Boxing,3.31963441,0.007553617695028247
POL,1980,Canoeing,0.0,0.0
POL,1980,Cycling,2.0990863,0.004776337831451558
POL,1980,Diving,0.0,0.0
POL,1980,Equestrianism,5.6,0.012742445061038568
POL,1980,Fencing,10.80697666,0.02459059042249573
POL,1980,Gymnastics,0.0,0.0
POL,1980,Handball,2.998477,0.006822844364158525
POL,1980,Hockey,0.0,0.0
POL,1980,Judo,0.5,0.0011377183090213008
POL,1980,Modern Pentathlon,0.41978675,0.000955198142719095
POL,1980,Rowing,6.2,0.01410770703186413
POL,1980,Sailing,0.0,0.0
POL,1980,Shooting,1.00240938,0.002280919009521381
POL,1980,Swimming,1.0,0.0022754366180426015
POL,1980,Volleyball,3.358294,0.00764158514175276
POL,1980,Weightlifting,1.92311307,0.004375921900114325
POL,1980,Wrestling,6.1585379,0.014013362651263185
POL,1988,Archery,0.0,0.0
POL,1988,Athletics,0.0,0.0
POL,1988,Boxing,2.0,0.004550873236085203
POL,1988,Canoeing,4.9,0.011149639428408749
POL,1988,Cycling,3.0,0.006826309854127804
POL,1988,Diving,0.0,0.0
POL,1988,Equestrianism,0.0,0.0
POL,1988,Fencing,1.77541524,0.0040398448493268934
POL,1988,Judo,1.4798173,0.0033672304724329336
POL,1988,Modern Pentathlon,0.0,0.0
POL,1988,Rhythmic Gymnastics,0.0,0.0
POL,1988,Rowing,0.43156144,0.0009819907035111951
POL,1988,Sailing,0.0,0.0
POL,1988,Shooting,0.107835576,0.00024537301835811593
POL,1988,Swimming,1.0,0.0022754366180426015
POL,1988,Table Tennis,0.0,0.0
POL,1988,Tennis,0.0,0.0
POL,1988,Weightlifting,0.6496089700000001,0.001478144037746938
POL,1988,Wrestling,2.59119596,0.0058961021719080514
POL,1992,Archery,0.0,0.0
POL,1992,Athletics,0.5,0.0011377183090213008
POL,1992,Badminton,0.0,0.0
POL,1992,Boxing,0.5,0.0011377183090213008
POL,1992,Canoeing,7.2987814,0.016607914464648245
POL,1992,Cycling,3.5981722,0.008187412781902907
POL,1992,Diving,0.0,0.0
POL,1992,Equestrianism,0.0,0.0
POL,1992,Fencing,4.791159552,0.010901979887505386
POL,1992,Football,9.6,0.021844191533208972
POL,1992,Judo,1.1197867,0.002548003661577085
POL,1992,Modern Pentathlon,3.5,0.007964028163149105
POL,1992,Rhythmic Gymnastics,0.0,0.0
POL,1992,Rowing,3.0,0.006826309854127804
POL,1992,Sailing,0.0,0.0
POL,1992,Shooting,1.0,0.0022754366180426015
POL,1992,Swimming,1.4864488,0.0033823200303654834
POL,1992,Table Tennis,0.0,0.0
POL,1992,Tennis,0.0,0.0
POL,1992,Weightlifting,1.6,0.0036406985888681625
POL,1992,Wrestling,2.6392688,0.006005488872377355
POL,1996,Archery,3.0,0.006826309854127804
POL,1996,Athletics,2.2610031,0.005144769247247838
POL,1996,Badminton,0.0,0.0
POL,1996,Boxing,0.2998477,0.0006822844364158526
POL,1996,Canoeing,3.8783551,0.008824951212312275
POL,1996,Cycling,0.0,0.0
POL,1996,Equestrianism,0.0,0.0
POL,1996,Fencing,8.01395312,0.018235242384524755
POL,1996,Judo,1.2999999999999998,0.0029580676034553816
POL,1996,Modern Pentathlon,0.41978675,0.000955198142719095
POL,1996,Rhythmic Gymnastics,0.0,0.0
POL,1996,Rowing,1.7990862,0.004093706618495115
POL,1996,Sailing,0.7,0.001592805632629821
POL,1996,Shooting,3.2998477,0.007508594290543657
POL,1996,Swimming,0.34373856,0.0007821553064572339
POL,1996,Table Tennis,0.0,0.0
POL,1996,Tennis,0.0,0.0
POL,1996,Volleyball,0.0,0.0
POL,1996,Weightlifting,0.5,0.0011377183090213008
POL,1996,Wrestling,4.0827572,0.009290055235457081
POL,2000,Archery,0.35819647,0.0008150533642915981
POL,2000,Athletics,2.4654044,0.00560987145004335
POL,2000,Badminton,0.0,0.0
POL,2000,Basketball,0.0,0.0
POL,2000,Boxing,0.17981726,0.00040916277796008716
POL,2000,Canoeing,9.89817254,0.022522664249219743
POL,2000,Cycling,0.0,0.0
POL,2000,Fencing,5.27926894,0.01201264186257095
POL,2000,Gymnastics,1.0,0.0022754366180426015
POL,2000,Hockey,0.0,0.0
POL,2000,Judo,0.41978675,0.000955198142719095
POL,2000,Modern Pentathlon,0.0,0.0
POL,2000,Rhythmic Gymnastics,0.0,0.0
POL,2000,Rowing,1.4,0.003185611265259642
POL,2000,Sailing,0.41978675,0.000955198142719095
POL,2000,Shooting,4.2785378,0.009735541581799432
POL,2000,Swimming,0.0,0.0
POL,2000,Table Tennis,0.0,0.0
POL,2000,Weightlifting,1.37953075,0.0031390347842657736
POL,2000,Wrestling,1.9810866,0.004507836993153516
POL,2004,Archery,0.25660944,0.000583898516311406
POL,2004,Athletics,2.85236084,0.006490366303206753
POL,2004,Badminton,0.0,0.0
POL,2004,Boxing,0.0,0.0
POL,2004,Canoeing,7.76681718,0.017672900217014377
POL,2004,Cycling,0.0,0.0
POL,2004,Equestrianism,0.0,0.0
POL,2004,Fencing,0.8598172,0.001956459541702859
POL,2004,Judo,0.0,0.0
POL,2004,Modern Pentathlon,0.0,0.0
POL,2004,Rhythmic Gymnastics,0.0,0.0
POL,2004,Rowing,3.0791472,0.007006404291223346
POL,2004,Sailing,0.75174415,0.0017105461663093104
POL,2004,Shooting,0.85134816,0.0019371887779671916
POL,2004,Swimming,2.6,0.005916135206910764
POL,2004,Table Tennis,0.0,0.0
POL,2004,Taekwondo,0.0,0.0
POL,2004,Tennis,0.0,0.0
POL,2004,Volleyball,0.0,0.0
POL,2004,Weightlifting,0.8282049,0.001884527756702311
POL,2004,Wrestling,0.50348836,0.0011456558511022158
POL,2008,Archery,0.1838332,0.00041830079489194917
POL,2008,Athletics,1.94248988,0.004420012603129179
POL,2008,Badminton,0.0,0.0
POL,2008,Boxing,0.0,0.0
POL,2008,Canoeing,7.460077,0.016974932379217395
POL,2008,Cycling,0.6,0.0013652619708255608
POL,2008,Equestrianism,0.0,0.0
POL,2008,Fencing,4.93140912,0.011221108890197241
POL,2008,Gymnastics,3.5578072,0.008095564782815617
POL,2008,Handball,0.0,0.0
POL,2008,Judo,0.0,0.0
POL,2008,Modern Pentathlon,0.0,0.0
POL,2008,Rhythmic Gymnastics,0.0,0.0
POL,2008,Rowing,5.199999999999999,0.011832270413821526
POL,2008,Sailing,0.4508175,0.0010258066475544204
POL,2008,Shooting,0.0,0.0
POL,2008,Swimming,1.0885055,0.002476825273640771
POL,2008,Table Tennis,0.0,0.0
POL,2008,Tennis,0.0,0.0
POL,2008,Triathlon,0.0,0.0
POL,2008,Volleyball,0.0,0.0
POL,2008,Weightlifting,0.77953076,0.001773772836194579
POL,2008,Wrestling,0.5,0.0011377183090213008
POL,2012,Archery,0.0,0.0
POL,2012,Athletics,2.21442265,0.005038778385632935
POL,2012,Badminton,0.0,0.0
POL,2012,Beach Volleyball,0.0,0.0
POL,2012,Boxing,0.0,0.0
POL,2012,Canoeing,6.173477699999999,0.014047357219249417
POL,2012,Cycling,0.0,0.0
POL,2012,Equestrianism,0.0,0.0
POL,2012,Fencing,0.66903716,0.001522351652695227
POL,2012,Gymnastics,0.0,0.0
POL,2012,Judo,0.0,0.0
POL,2012,Modern Pentathlon,0.0,0.0
POL,2012,Rhythmic Gymnastics,0.0,0.0
POL,2012,Rowing,6.5171972,0.014829469155884713
POL,2012,Sailing,1.27035317,0.002890608120864498
POL,2012,Shooting,1.2,0.0027305239416511216
POL,2012,Swimming,0.62360215,0.001418967167200095
POL,2012,Table Tennis,0.0,0.0
POL,2012,Taekwondo,0.0,0.0
POL,2012,Tennis,0.0,0.0
POL,2012,Triathlon,0.0,0.0
POL,2012,Volleyball,0.0,0.0
POL,2012,Weightlifting,1.2,0.0027305239416511216
POL,2012,Wrestling,0.5,0.0011377183090213008
POL,2016,Archery,0.0,0.0
POL,2016,Athletics,2.83284575,0.006445960952816358
POL,2016,Badminton,0.0,0.0
POL,2016,Beach Volleyball,0.0,0.0
POL,2016,Boxing,0.0,0.0
POL,2016,Canoeing,9.7238086,0.022125910155277564
POL,2016,Cycling,2.1789036,0.00495795703862485
POL,2016,Equestrianism,0.0,0.0
POL,2016,Fencing,0.0,0.0
POL,2016,Gymnastics,0.0,0.0
POL,2016,Handball,0.0,0.0
POL,2016,Judo,0.0,0.0
POL,2016,Modern Pentathlon,0.5,0.0011377183090213008
POL,2016,Rowing,3.9996954,0.00910105337417655
POL,2016,Sailing,0.0,0.0
POL,2016,Shooting,0.3598172,0.0008187412326815584
POL,2016,Swimming,0.0,0.0
POL,2016,Table Tennis,0.0,0.0
POL,2016,Taekwondo,0.0,0.0
POL,2016,Tennis,0.0,0.0
POL,2016,Triathlon,0.0,0.0
POL,2016,Volleyball,0.0,0.0
POL,2016,Weightlifting,0.27350408,0.0006223411988160531
POL,2016,Wrestling,0.85963452,0.001956043864941475
POL,2020,3x3 Basketball,0.0,0.0
POL,2020,Archery,0.0,0.0
POL,2020,Artistic Gymnastics,0.0,0.0
POL,2020,Athletics,24.4610031,0.05565946216779359
POL,2020,Beach Volleyball,0.0,0.0
POL,2020,Boxing,0.0,0.0
POL,2020,Canoe Slalom,0.0,0.0
POL,2020,Canoe Sprint,4.2,0.009556833795778926
POL,2020,Cycling Mountain Bike,0.0,0.0
POL,2020,Cycling Road,0.0,0.0
POL,2020,Cycling Track,0.0,0.0
POL,2020,Equestrian,0.0,0.0
POL,2020,Fencing,0.0,0.0
POL,2020,Golf,0.0,0.0
POL,2020,Judo,0.0,0.0
POL,2020,Modern Pentathlon,0.0,0.0
POL,2020,Rowing,2.4,0.005461047883302243
POL,2020,Sailing,1.2,0.0027305239416511216
POL,2020,Shooting,0.0,0.0
POL,2020,Skateboarding,0.0,0.0
POL,2020,Sport Climbing,0.0,0.0
POL,2020,Swimming,0.0,0.0
POL,2020,Table Tennis,0.0,0.0
POL,2020,Taekwondo,0.0,0.0
POL,2020,Tennis,0.0,0.0
POL,2020,Volleyball,0.0,0.0
POL,2020,Weightlifting,0.0,0.0
POL,2020,Wrestling,0.5,0.0011377183090213008
POL,2024,3x3 Basketball,0.0,0.0
POL,2024,Archery,0.0,0.0
POL,2024,Athletics,7.55692218,0.017195297448070322
POL,2024,Beach Volleyball,0.0,0.0
POL,2024,Boxing,0.6,0.0013652619708255608
POL,2024,Canoe Slalom,1.2,0.0027305239416511216
POL,2024,Canoe Sprint,0.95951257,0.002183310037250165
POL,2024,Cycling Mountain Bike,0.0,0.0
POL,2024,Cycling Road,0.0,0.0
POL,2024,Cycling Track,0.0,0.0
