NOC,Year,Sport,Total,Gold,Silver,Bronze,Trend,Seasonal,Residual
USA,2004,Rhythmic Gymnastics,0,0,0,0,0.0,0.0,0.0
USA,2012,Rhythmic Gymnastics,0,0,0,0,0.0,0.0,0.0
USA,2016,Rhythmic Gymnastics,0,0,0,0,0.0,0.0,0.0
USA,2020,Rhythmic Gymnastics,0,0,0,0,0.0,0.0,0.0
USA,2024,Rhythmic Gymnastics,0,0,0,0,0.0,0.0,0.0
USA,1900,Rowing,9,9,0,0,15.053820071026449,-6.486980845381302,0.4331607743548531
USA,1904,Rowing,31,16,7,8,11.907076900304522,19.595751653060642,-0.5028285533651644
USA,1920,Rowing,17,12,5,0,1.3574370634450934,15.2174842680555,0.42507866849940634
USA,1924,Rowing,18,11,1,6,4.663758237598446,-8.529597301019484,21.86583906342104
USA,1928,Rowing,17,11,5,1,7.028729690167278,-6.398785014579431,16.370055324412153
USA,1932,Rowing,13,12,1,0,9.651836669278676,3.348163330721331,-7.105427357601002e-15
USA,1936,Rowing,10,9,0,1,8.980386515873382,11.012137941444399,-9.992524457317781
USA,1948,Rowing,18,14,0,4,9.451959446658327,7.153591271058471,1.3944492822832029
USA,1952,Rowing,15,10,0,5,9.622072312954128,5.571629983456437,-0.1937022964105637
USA,1956,Rowing,18,11,6,1,9.347314779522362,-4.788900247887032,13.44158546836467
USA,1960,Rowing,5,4,0,1,8.909219916944519,-4.186819092099948,0.2775991751554301
USA,1964,Rowing,17,10,2,5,8.733484808496085,8.799666161971318,-0.5331509704674033
USA,1968,Rowing,3,0,1,2,9.180595351575517,-5.5151017360160814,-0.665493615559436
USA,1972,Rowing,9,0,9,0,10.255253421762596,-0.6351009389593016,-0.6201524828032952
USA,1976,Rowing,11,0,2,9,12.10538083615221,-1.279902921836036,0.17452208568382588
USA,1984,Rowing,36,11,24,1,11.858273178747964,-5.683752133063297,29.82547895431533
USA,1988,Rowing,14,0,5,9,12.043906782726264,1.6262991726229248,0.32979404465081075
USA,1992,Rowing,9,0,8,1,9.519890829660365,0.8811644689211704,-1.4010552985815359
USA,1996,Rowing,11,0,7,4,7.986425088509614,3.865401355981185,-0.8518264444907988
USA,2000,Rowing,4,0,1,3,8.857389037945655,-3.816285724367017,-1.0411033135786383
USA,2004,Rowing,18,9,9,0,10.830409880535807,-4.028348210113215,11.197938329577408
USA,2008,Rowing,19,9,1,9,12.437802585724633,4.504689033600926,2.0575083806744416
USA,2012,Rowing,17,9,0,8,13.528873253606793,2.7349856992067996,0.7361410471864076
USA,2016,Rowing,10,9,1,0,10.977225290377216,-1.7682025857673798,0.7909772953901637
USA,2020,Rowing,0,0,0,0,8.217627503288604,-7.927791234323174,-0.2898362689654297
USA,2024,Rowing,13,4,0,9,5.364909862535076,7.790791077934755,-0.1557009404698313
USA,1900,Rugby,1,1,0,0,0.5823289324497162,0.4176710675502836,2.220446049250313e-16
USA,1920,Rugby,16,16,0,0,-0.5609933986745744,-0.32521708785800246,16.88621048653258
USA,1924,Rugby,19,19,0,0,-0.7896578648994329,-0.09655262163314426,19.886210486532576
USA,2016,Rugby Sevens,0,0,0,0,4.00000000046568,-4.00000000046568,0.0
USA,2020,Rugby Sevens,0,0,0,0,4.000000000465661,-4.00000000046566,-8.881784197001252e-16
USA,2024,Rugby Sevens,12,0,0,12,4.000000000465642,7.999999999534357,8.881784197001252e-16
USA,1900,Sailing,2,0,0,2,0.4230432390446827,1.5504670643161758,0.026489696639141525
USA,1928,Sailing,0,0,0,0,2.149561398423637,-2.176409319587976,0.026847921164339095
USA,1932,Sailing,19,14,5,0,2.4228774241112707,6.603662146672477,9.973460429216253
USA,1936,Sailing,0,0,0,0,2.6349943043603523,-2.6807702168159073,0.04577591245555501
USA,1948,Sailing,10,7,1,2,3.2879880420063143,6.780107679054737,-0.06809572106105133
USA,1952,Sailing,12,10,2,0,3.685378795468714,-2.2147178666767178,10.529339071208003
USA,1956,Sailing,3,2,0,1,4.265491957555012,-1.1155582461091242,-0.14993371144588785
USA,1960,Sailing,5,3,0,2,4.961158090318619,-2.922985305362742,2.9618272150441225
USA,1964,Sailing,11,0,3,8,5.897728624443356,5.271557697663593,-0.1692863221069496
USA,1968,Sailing,5,5,0,0,7.018630397174681,-1.906799645263435,-0.11183075191124559
USA,1972,Sailing,8,3,0,5,8.53901495124639,-0.22083743113693333,-0.3181775201094563
USA,1976,Sailing,7,0,5,2,10.224014931935747,-3.296378993994977,0.07236406205923096
USA,1984,Sailing,13,7,6,0,9.325821618056988,-1.1617337437559336,4.835912125698945
USA,1988,Sailing,10,2,5,3,8.84054293008799,1.1594570699120095,0.0
USA,1992,Sailing,16,2,11,3,8.599291414224492,-3.0400122090261044,10.440720794801614
USA,1996,Sailing,4,0,0,4,8.358039898361,1.0597082736918881,-5.417748172052888
USA,2000,Sailing,8,2,4,2,8.1167883824975,-0.11678838249749993,0.0
USA,2004,Sailing,4,2,2,0,5.847537207539304,0.4240234389829868,-2.271560646522291
USA,2008,Sailing,2,1,1,0,3.7803144394661774,0.5732543251367562,-2.3535687646029335
USA,2012,Sailing,0,0,0,0,1.2904277264711093,-1.3090348576228914,0.01860713115178214
USA,2016,Sailing,1,0,0,1,0.6773162306309573,0.3932707670628328,-0.07058699769379007
USA,2020,Sailing,0,0,0,0,0.11718109061897258,-0.06280905947017303,-0.05437203114879956
USA,2024,Sailing,2,0,0,2,-0.43661403909366375,2.381361308843314,0.05525273025034966
USA,1896,Shooting,3,2,1,0,-2.467353347969245,5.584862069991375,-0.11750872202212959
USA,1908,Shooting,6,3,2,1,6.668807883684811,-0.2187848983148973,-0.45002298536991336
USA,1912,Shooting,14,7,4,3,9.960794618047407,3.8966901954427966,0.14251518650979556
USA,1920,Shooting,23,13,4,6,9.249497660468162,-1.8779474035322554,15.628449743064092
USA,1924,Shooting,9,5,2,2,8.822591588423645,0.17740841157635623,-1.7763568394002505e-15
USA,1932,Shooting,0,0,0,0,2.955360458635809,-2.2421606991707446,-0.7131997594650645
USA,1936,Shooting,0,0,0,0,0.8532180758755384,-0.1666991595082502,-0.6865189163672882
USA,1948,Shooting,2,1,1,0,1.0913573822345943,0.8450177588783667,0.06362485888703895
USA,1952,Shooting,2,1,0,1,1.685204653610269,-0.27078601426867993,0.5855813606584108
USA,1956,Shooting,1,0,0,1,2.3129169928919815,-0.7129186845806247,-0.5999983083113567
USA,1960,Shooting,2,1,1,0,2.882964333577999,-0.9070290529532312,0.024064719375232357
USA,1964,Shooting,7,2,2,3,3.5467346787807146,3.270818451795841,0.18244686942344446
USA,1968,Shooting,3,1,2,0,4.035000425764662,-1.211519438387773,0.17651901262311132
USA,1972,Shooting,4,2,2,0,4.163310490476613,-0.7363798462342285,0.5730693557576156
USA,1976,Shooting,3,2,1,0,3.9019056885669476,-0.7262929751047427,-0.17561271346220497
USA,1984,Shooting,6,3,1,2,2.4105638213786778,-0.6576002163674879,4.24703639498881
USA,1988,Shooting,1,0,1,0,1.5234950872544846,-0.5665317113820771,0.04303662412759257
USA,1992,Shooting,2,1,1,0,1.9890840422210732,0.19458498104529404,-0.18366902326636714
USA,1996,Shooting,3,1,1,1,2.5841718685101234,0.5936685848962104,-0.17784045340633403
USA,2000,Shooting,3,1,0,2,3.159640761285318,-0.8551697000699582,0.6955289387846402
USA,2004,Shooting,3,2,1,0,3.8400615253055843,0.2950004953820174,-1.1350620206876019
USA,2008,Shooting,6,2,2,2,4.19433029354644,0.8034080295763567,1.002261676877203
USA,2012,Shooting,4,3,0,1,4.475525020575327,-0.6669983182045739,0.1914732976292468
USA,2016,Shooting,3,1,0,2,4.381789527021463,-1.1028446317147755,-0.27894489530668753
USA,2020,Shooting,6,3,2,1,4.172586293000684,1.2112262869273491,0.6161874200719666
USA,2024,Shooting,5,1,3,1,3.9466747430817155,1.3979396445402872,-0.34461438762200247
USA,1996,Softball,15,15,0,0,14.999999999999998,8.881784197001252e-16,1.7763568394002505e-15
USA,2000,Softball,15,15,0,0,15.0,-8.881784197001252e-16,0.0
USA,2004,Softball,15,15,0,0,14.999999999999998,8.881784197001252e-16,1.7763568394002505e-15
USA,2008,Softball,15,0,15,0,15.0,-8.881784197001252e-16,0.0
USA,1896,Swimming,0,0,0,0,0.9277943343727242,-1.1199371651957648,0.19214283082304062
USA,1900,Swimming,0,0,0,0,2.346972651279772,-2.198503772876727,-0.1484688784030448
USA,1904,Swimming,10,3,3,4,3.778567439246469,6.465268528904098,-0.24383596815056752
USA,1908,Swimming,2,1,0,1,5.252524424776844,-3.3553503629703125,0.10282593819346886
USA,1912,Swimming,4,2,1,1,7.149297112928352,-2.8048833551602104,-0.344413757768141
USA,1920,Swimming,16,8,5,3,11.39084647107192,4.6091535289280845,-5.329070518200751e-15
USA,1924,Swimming,19,9,5,5,8.855025113274394,-3.759552480431573,13.90452736715718
USA,1928,Swimming,11,6,2,3,6.804343574103652,-4.461270386355418,8.656926812251765
USA,1932,Swimming,10,5,2,3,4.020802102724347,6.216617602320642,-0.23741970504498866
USA,1936,Swimming,8,2,3,3,4.4943982620066185,2.7796379043204364,0.725963833672945
USA,1948,Swimming,15,8,6,1,7.776735194395003,7.667219191207376,-0.4439543856023791
USA,1952,Swimming,9,4,2,3,10.568822440200243,-0.85676955168295,-0.7120528885172934
USA,1956,Swimming,11,2,4,5,14.089805106196344,-2.544363557689989,-0.5454415485063553
USA,1960,Swimming,15,9,3,3,17.908117503234386,-3.691915884849673,0.7837983816152878
USA,1964,Swimming,29,13,8,8,21.76073193744113,7.488900685185172,-0.24963262262630082
USA,1968,Swimming,52,21,15,16,27.24296856940984,-0.7662981442800636,25.523329574870225
USA,1972,Swimming,43,17,14,12,32.34663704365681,-2.9699125040728247,13.62327546041601
USA,1976,Swimming,34,13,14,7,37.76440590807788,-3.7644059080778076,-7.815970093361102e-14
USA,1984,Swimming,34,21,13,0,34.37027367773244,-0.18885270474709226,-0.1814209729853502
USA,1988,Swimming,18,8,6,4,32.84665450261468,-1.6832546093903982,-13.163399893224284
USA,1992,Swimming,27,11,9,7,31.909182363046572,-4.5044563004822775,-0.40472606256429344
USA,1996,Swimming,26,13,11,2,31.052348894818298,3.865052836862942,-8.917401731681242
USA,2000,Swimming,33,14,8,11,30.46533913468969,2.2473084228672855,0.2873524424430265
USA,2004,Swimming,28,12,9,7,29.96285301186359,-1.5861974972234794,-0.3766555146401096
USA,2008,Swimming,31,12,9,10,29.616301222531096,-3.957100051723003,5.3407988291919075
USA,2012,Swimming,31,16,9,6,29.467212535703343,1.715917075394562,-0.18312961109790393
USA,2016,Swimming,33,16,8,9,29.844168021581027,3.5921615101924576,-0.43632953177348455
USA,2020,Swimming,30,11,10,9,30.359562410236045,-0.3650252199684818,0.005462809732435403
USA,2024,Swimming,27,8,12,7,30.943326314227832,-4.12993152338735,0.1866052091595165
USA,1984,Synchronized Swimming,3,3,0,0,3.063765343384075,-0.06389052644267013,0.00012518305859510193
USA,1988,Synchronized Swimming,3,0,3,0,2.7193080401212213,0.28072512020868345,-3.316032990463569e-05
USA,1992,Synchronized Swimming,3,3,0,0,2.3749048038712655,0.6252745959102869,-0.0001793997815524584
USA,1996,Synchronized Swimming,1,1,0,0,2.0306283442393136,-1.030331086381306,-0.0002972578580076046
USA,2000,Synchronized Swimming,0,0,0,0,1.6867755529847905,-0.18889052644266965,-1.4978850265421209
USA,2004,Synchronized Swimming,3,0,0,3,1.3431283442393138,1.6571689136186938,-0.0002972578580076046
USA,2008,Synchronized Swimming,0,0,0,0,0.9999048038712656,-0.9997254040897133,-0.00017939978155223635
USA,2012,Synchronized Swimming,0,0,0,0,0.6568080401212206,-0.6567748797913161,-3.3160329904524666e-05
USA,2016,Synchronized Swimming,0,0,0,0,0.31376534338407464,-0.3138905264426692,0.00012518305859454681
USA,1988,Table Tennis,0,0,0,0,0.0,0.0,0.0
USA,1992,Table Tennis,0,0,0,0,0.0,0.0,0.0
USA,1996,Table Tennis,0,0,0,0,0.0,0.0,0.0
USA,2000,Table Tennis,0,0,0,0,0.0,0.0,0.0
USA,2004,Table Tennis,0,0,0,0,0.0,0.0,0.0
USA,2008,Table Tennis,0,0,0,0,0.0,0.0,0.0
USA,2012,Table Tennis,0,0,0,0,0.0,0.0,0.0
USA,2016,Table Tennis,0,0,0,0,0.0,0.0,0.0
USA,2020,Table Tennis,0,0,0,0,0.0,0.0,0.0
USA,2024,Table Tennis,0,0,0,0,0.0,0.0,0.0
USA,2000,Taekwondo,1,1,0,0,2.5000000209547557,-1.5000000209547573,1.3322676295501878e-15
USA,2004,Taekwondo,2,1,1,0,2.250000013969838,-0.2500000139698383,0.0
USA,2008,Taekwondo,3,0,1,2,2.0000000069849198,0.9999999930150798,4.440892098500626e-16
USA,2012,Taekwondo,2,0,0,2,1.7499999999999998,0.25000000000000056,-2.220446049250313e-16
USA,2016,Taekwondo,1,0,0,1,1.499999993015081,-0.499999993015081,2.220446049250313e-16
USA,2020,Taekwondo,1,1,0,0,1.2499999860301612,-0.24999998603016127,2.220446049250313e-16
USA,2024,Taekwondo,1,0,0,1,0.9999999790452413,2.095475852410083e-08,2.220446049250313e-16
USA,1900,Tennis,2,0,1,1,2.58057186454428,-0.552815977642722,-0.027755886901557947
USA,1904,Tennis,5,1,2,2,1.9871467430613592,2.921991790758514,0.0908614661801268
USA,1912,Tennis,0,0,0,0,0.8124277600928408,-0.7225380938183631,-0.0898896662744777
USA,1924,Tennis,4,3,1,0,0.28012009102780205,-0.7068910182670687,4.426770927239266
USA,1988,Tennis,5,2,1,2,1.312626084688839,-0.3693251073041629,4.056699022615324
USA,1992,Tennis,3,2,0,1,1.9408782024733102,1.0591217975266918,-1.9984014443252818e-15
USA,1996,Tennis,3,3,0,0,1.868912441008261,0.1833653185463544,0.9477222404453847
USA,2000,Tennis,3,2,0,1,1.7969466795432143,-0.39964104401025485,1.6026943644670406
USA,2004,Tennis,1,0,1,0,1.7249809180781677,-0.7249809180781666,-1.1102230246251565e-15
USA,2008,Tennis,0,0,0,0,1.583860902828298,0.6584854805425635,-2.2423463833708617
USA,2012,Tennis,2,2,0,0,1.4161956599813423,0.5386090140458621,0.04519532597279552
USA,2016,Tennis,1,1,0,0,1.1963279443321675,-0.23687127431548669,0.04054332998331911
USA,2020,Tennis,0,0,0,0,0.9565331860232369,-0.957388715916967,0.000855529893730056
USA,2024,Tennis,1,0,0,1,0.7072020007333347,0.31544950069606403,-0.022651501429398757
USA,2000,Trampolining,0,0,0,0,0.0,0.0,0.0
USA,2004,Trampolining,0,0,0,0,0.0,0.0,0.0
USA,2008,Trampolining,0,0,0,0,0.0,0.0,0.0
USA,2012,Trampolining,0,0,0,0,0.0,0.0,0.0
USA,2016,Trampolining,0,0,0,0,0.0,0.0,0.0
USA,2000,Triathlon,0,0,0,0,0.06249999999999987,-0.06249999999999988,1.3877787807814457e-17
USA,2004,Triathlon,1,0,0,1,0.22916666666666663,0.7708333333333334,0.0
USA,2008,Triathlon,0,0,0,0,0.39583333333333326,-0.39583333333333326,0.0
USA,2012,Triathlon,0,0,0,0,0.5625,-0.5625,0.0
USA,2016,Triathlon,1,1,0,0,0.7291666666666667,0.2708333333333333,0.0
USA,2020,Triathlon,2,0,1,1,0.8958333333333337,1.1041666666666665,-2.220446049250313e-16
USA,2024,Triathlon,0,0,0,0,1.0625000000000007,-1.0625000000000002,-4.440892098500626e-16
USA,1904,Tug-Of-War,14,5,5,4,7.874011993408191,4.724407196044915,1.4015808105468945
USA,1908,Tug-Of-War,0,0,0,0,4.724407196044912,-4.724407196044913,8.881784197001252e-16
USA,1920,Tug-Of-War,0,0,0,0,-4.724407196044915,4.724407196044915,0.0
USA,1964,Volleyball,0,0,0,0,-6.397197521903474,6.119911442140596,0.27728607976287734
USA,1968,Volleyball,0,0,0,0,-3.0910098139563176,3.1074626574043935,-0.01645284344807596
USA,1984,Volleyball,24,12,12,0,12.588587481138674,11.729867021351152,-0.31845450248982665
USA,1988,Volleyball,12,12,0,0,17.820452147729387,-5.902660745574382,0.08220859784499268
USA,1992,Volleyball,24,0,0,24,23.5351885125,3.1242392728244957,-2.659427785324496
USA,1996,Volleyball,0,0,0,0,14.828055121549166,-5.764866577921313,-9.063188543627852
USA,2000,Volleyball,0,0,0,0,9.13222701233236,9.357299968016303,-18.489526980348664
USA,2004,Volleyball,0,0,0,0,11.911906012564518,-11.753449497523947,-0.15845651504057123
USA,2008,Volleyball,24,12,12,0,13.763776378665684,9.625328017284415,0.610895604049901
USA,2012,Volleyball,12,0,12,0,15.060053066511692,-3.5308545291872337,0.4708014626755421
USA,2016,Volleyball,24,0,0,24,15.770556414216882,8.014338735862767,0.21510484992035117
USA,2020,Volleyball,1,1,0,0,16.383800916615165,-15.617373554220025,0.23357263760485836
USA,2024,Volleyball,26,0,13,13,16.938471763540875,9.444145364612794,-0.3826171281536688
USA,1904,Water Polo,21,7,7,7,14.999567550308651,5.9352194372307885,0.06521301246056055
USA,1920,Water Polo,0,0,0,0,-1.3368450869492696,3.299182199373814,-1.9623371124245443
USA,1924,Water Polo,9,0,0,9,-0.518461704601877,-4.1325399096577184,13.651001614259597
USA,1928,Water Polo,0,0,0,0,1.3222809501017676,-1.3222809501017683,6.661338147750939e-16
USA,1932,Water Polo,7,0,0,7,0.6706788951075804,2.091561726625671,4.237759378266748
USA,1936,Water Polo,0,0,0,0,0.2278163745348939,0.0952208288836883,-0.3230372034185822
USA,1948,Water Polo,0,0,0,0,0.3999333420635133,-0.08514222785978903,-0.31479111420372424
USA,1952,Water Polo,0,0,0,0,0.8571844284532751,-0.5590621989115132,-0.29812222954176193
USA,1956,Water Polo,0,0,0,0,1.5773626583101121,3.334097404043944,-4.911460062354056
USA,1960,Water Polo,0,0,0,0,2.43187362884593,-2.519752106525334,0.08787847767940393
USA,1964,Water Polo,0,0,0,0,3.2798065238515375,-3.258705855024974,-0.021100668826563584
USA,1968,Water Polo,0,0,0,0,4.005900434300014,2.699065363960616,-6.7049657982606305
USA,1972,Water Polo,11,0,0,11,4.711892174880612,6.148012897516406,0.14009492760298237
USA,1984,Water Polo,13,0,13,0,6.516558797307707,6.351613915128092,0.13182728756420126
USA,1988,Water Polo,13,0,13,0,6.9299480449413835,6.026455269839503,0.04359668521911342
USA,1992,Water Polo,0,0,0,0,7.317315518162722,-7.212221266897378,-0.10509425126534389
USA,1996,Water Polo,0,0,0,0,7.731805527072854,-2.8050674963360134,-4.926738030736841
USA,2000,Water Polo,13,0,13,0,8.200628931972869,4.799371068027149,-1.7763568394002505e-14
USA,2004,Water Polo,12,0,0,12,9.869205532347603,-1.044663245829382,3.1754577134817783
USA,2008,Water Polo,26,0,26,0,10.960285554145665,0.6009929170132147,14.43872152884112
USA,2012,Water Polo,12,12,0,0,13.165777345514908,-1.2063587330971315,0.04058138758222363
USA,2016,Water Polo,13,13,0,0,10.610504981572992,2.700571955913949,-0.3110769374869413
USA,2020,Water Polo,1,1,0,0,8.433285121757798,-6.783492624948968,-0.6497924968088302
USA,2024,Water Polo,13,0,0,13,6.290546272292399,6.252676290759996,0.456777436947605
USA,1904,Weightlifting,3,1,2,0,0.6864501882645732,2.3137254977308865,-0.00017568599545969565
USA,1932,Weightlifting,2,0,0,2,0.18136050706947363,-0.8354122550498957,2.654051747980422
USA,1936,Weightlifting,1,1,0,0,0.20521577843776406,0.7836413366331832,0.011142884929052688
USA,1948,Weightlifting,8,4,3,1,3.828214617659118,-1.153803747467598,5.325589129808481
USA,1952,Weightlifting,6,4,2,0,5.58654599811278,0.41345400188721715,2.6645352591003757e-15
USA,1956,Weightlifting,7,4,2,1,4.781624076005649,-1.040048447041299,3.25842437103565
USA,1960,Weightlifting,6,1,4,1,3.97184175784472,2.0176405151028796,0.010517727052400616
USA,1964,Weightlifting,2,0,1,1,3.179830898616747,-1.1515825051655773,-0.028248393451169918
USA,1968,Weightlifting,1,0,0,1,2.40582384772617,0.9737788991741401,-2.37960274690031
USA,1972,Weightlifting,0,0,0,0,1.7616801381507414,-1.645121592456934,-0.11655854569380741
USA,1976,Weightlifting,1,0,1,0,1.203773469219811,0.8901736387892922,-1.0939471080091032
USA,1984,Weightlifting,2,0,1,1,0.6079319754417938,1.4830844070380385,-0.09101638247983224
USA,1988,Weightlifting,0,0,0,0,0.5271780180496372,-0.6701417874813533,0.14296376943171618
USA,1992,Weightlifting,0,0,0,0,0.47088480434766433,-0.34091591754889083,-0.1299688867987735
USA,1996,Weightlifting,0,0,0,0,0.3442553305331508,-0.45511727211083725,0.11086194157768642
USA,2000,Weightlifting,2,1,0,1,0.24014144338281843,0.8109510863574708,0.9489074702597109
USA,2004,Weightlifting,0,0,0,0,0.17609569864246874,-0.015581706956521321,-0.16051399168594743
USA,2008,Weightlifting,0,0,0,0,0.20368001682193548,-0.14392001486731407,-0.05976000195462142
USA,2012,Weightlifting,0,0,0,0,0.5452973984136068,-0.36196439835490907,-0.18333300005869774
USA,2016,Weightlifting,1,0,0,1,0.9959327008922656,0.01648850765240919,-0.012421208544674767
USA,2020,Weightlifting,2,0,1,1,1.4607772777232046,0.5314467099043604,0.0077760123724348595
USA,2024,Weightlifting,2,1,0,1,1.9377264387696633,0.031018579926372664,0.03125498130396398
USA,1904,Wrestling,17,5,6,6,8.088625134514507,8.495529788960281,0.41584507652521197
USA,1908,Wrestling,2,2,0,0,5.73951420748763,-3.634094442436269,-0.1054197650513613
USA,1912,Wrestling,0,0,0,0,3.4800077062274783,-2.989758611072614,-0.49024909515486437
USA,1920,Wrestling,6,1,2,3,1.4353317514012747,5.399640041007614,-0.8349717924088886
USA,1924,Wrestling,6,4,1,1,2.294458635875315,-2.613542381252767,6.319083745377451
USA,1928,Wrestling,2,1,1,0,3.174211655266098,-1.9105993944995405,0.7363877392334426
USA,1932,Wrestling,5,3,2,0,3.3752151510599853,0.4771883332898565,1.1475965156501586
USA,1936,Wrestling,4,1,3,0,2.4815176116004256,2.558375060742507,-1.0398926723429325
USA,1948,Wrestling,4,2,1,1,2.3590879888942737,0.7761102453876059,0.8648017657181204
USA,1952,Wrestling,4,1,2,1,2.632118345123149,0.7936643888467411,0.5742172660301099
USA,1956,Wrestling,2,0,1,1,2.6468068917112975,-0.02093492000310504,-0.6258719717081922
USA,1960,Wrestling,3,3,0,0,2.506876749232272,0.3148225082815785,0.17830074248614958
USA,1964,Wrestling,1,0,0,1,2.8314316781389026,-1.303295860394365,-0.5281358177445377
USA,1968,Wrestling,2,0,2,0,3.5209698103419282,-1.0375118493431303,-0.4834579609987979
USA,1972,Wrestling,6,3,2,1,4.388667737898459,1.003472787322333,0.6078594747792083
USA,1976,Wrestling,6,1,3,2,5.303472235635594,0.915156280093126,-0.21862851572872
USA,1984,Wrestling,13,9,3,1,5.466617040924706,-0.6123769402922692,8.145759899367562
USA,1988,Wrestling,6,2,1,3,5.420694744210792,0.8278004894377072,-0.2484952336484989
USA,1992,Wrestling,8,3,3,2,6.931346572495651,0.22834077277701517,0.8403126547273336
USA,1996,Wrestling,8,3,4,1,7.35006564898056,-0.17167378667077993,0.8216081376902205
USA,2000,Wrestling,7,2,2,3,6.6632145520798804,-1.0892225673859768,1.4260080153060972
USA,2004,Wrestling,6,1,3,2,5.428936723313207,1.3755073553087698,-0.8044440786219766
USA,2008,Wrestling,3,1,0,2,4.351711882690027,-0.37297807836913516,-0.9787338043208917
USA,2012,Wrestling,4,2,0,2,4.253198241240345,0.2546631868045578,-0.5078614280449032
USA,2016,Wrestling,3,2,0,1,5.3431166774157495,-1.5247610837576397,-0.8183555936581097
USA,2020,Wrestling,9,3,2,4,6.4912018140089724,2.1482325438131396,0.360565642177888
USA,2024,Wrestling,7,2,2,3,7.729363728410746,-0.9190480999189332,0.1896843715081875
UZB,1996,Athletics,0,0,0,0,0.0,0.0,0.0
UZB,2000,Athletics,0,0,0,0,0.0,0.0,0.0
UZB,2004,Athletics,0,0,0,0,0.0,0.0,0.0
UZB,2008,Athletics,0,0,0,0,0.0,0.0,0.0
UZB,2012,Athletics,0,0,0,0,0.0,0.0,0.0
UZB,2016,Athletics,0,0,0,0,0.0,0.0,0.0
UZB,2020,Athletics,0,0,0,0,0.0,0.0,0.0
UZB,2024,Athletics,0,0,0,0,0.0,0.0,0.0
UZB,1996,Boxing,1,0,0,1,1.4941971225978539,-0.49419712259785387,0.0
UZB,2000,Boxing,3,1,0,2,1.4970985612989265,1.5029014387010737,-2.220446049250313e-16
UZB,2004,Boxing,2,0,0,2,1.5000000000000002,0.49999999999999994,-2.220446049250313e-16
UZB,2008,Boxing,0,0,0,0,1.5029014387010733,-1.5029014387010735,2.220446049250313e-16
UZB,2012,Boxing,1,0,0,1,1.5058028774021452,-0.5058028774021465,1.3322676295501878e-15
UZB,2016,Boxing,7,3,2,2,1.5087043161032248,1.506770023635838,3.9845256602609376
UZB,2020,Boxing,1,1,0,0,1.5116057548042954,0.5038685849347642,-1.0154743397390595
UZB,2024,Boxing,5,5,0,0,1.514507193505363,-1.4990328537663093,4.984525660260946
UZB,1996,Canoeing,0,0,0,0,0.0,0.0,0.0
UZB,2000,Canoeing,0,0,0,0,0.0,0.0,0.0
UZB,2004,Canoeing,0,0,0,0,0.0,0.0,0.0
UZB,2008,Canoeing,0,0,0,0,0.0,0.0,0.0
UZB,2012,Canoeing,0,0,0,0,0.0,0.0,0.0
UZB,2016,Canoeing,0,0,0,0,0.0,0.0,0.0
UZB,1996,Cycling,0,0,0,0,0.0,0.0,0.0
UZB,2004,Cycling,0,0,0,0,0.0,0.0,0.0
UZB,2008,Cycling,0,0,0,0,0.0,0.0,0.0
UZB,2012,Cycling,0,0,0,0,0.0,0.0,0.0
UZB,1996,Fencing,0,0,0,0,0.0,0.0,0.0
UZB,2000,Fencing,0,0,0,0,0.0,0.0,0.0
UZB,2012,Fencing,0,0,0,0,0.0,0.0,0.0
UZB,2020,Fencing,0,0,0,0,0.0,0.0,0.0
UZB,2024,Fencing,0,0,0,0,0.0,0.0,0.0
UZB,1996,Gymnastics,0,0,0,0,0.2500000000000001,-0.25000000000000017,5.551115123125783e-17
UZB,2000,Gymnastics,0,0,0,0,0.25000000000000006,-0.25,-5.551115123125783e-17
UZB,2004,Gymnastics,0,0,0,0,0.24999999999999997,-0.24999999999999994,-2.7755575615628914e-17
UZB,2008,Gymnastics,1,0,0,1,0.25,0.75,0.0
UZB,2016,Gymnastics,0,0,0,0,0.24999999999999978,-0.25000000000000006,2.7755575615628914e-16
UZB,1996,Judo,1,0,1,0,0.31249999999999944,0.6875000000000004,1.1102230246251565e-16
UZB,2000,Judo,0,0,0,0,0.5625,-0.5625000000000001,1.1102230246251565e-16
UZB,2004,Judo,0,0,0,0,0.8125,-0.8125,0.0
UZB,2008,Judo,2,0,1,1,1.0625,0.9374999999999999,0.0
UZB,2012,Judo,1,0,0,1,1.3125,-0.31250000000000006,0.0
UZB,2016,Judo,2,0,0,2,1.5625,0.43749999999999994,0.0
UZB,2020,Judo,1,0,0,1,1.8124999999999993,-0.8124999999999992,-2.220446049250313e-16
UZB,2024,Judo,3,1,0,2,2.0625000000000004,0.9374999999999993,4.440892098500626e-16
UZB,2012,Rhythmic Gymnastics,0,0,0,0,0.0,0.0,0.0
UZB,2016,Rhythmic Gymnastics,0,0,0,0,0.0,0.0,0.0
UZB,2020,Rhythmic Gymnastics,0,0,0,0,0.0,0.0,0.0
UZB,2024,Rhythmic Gymnastics,0,0,0,0,0.0,0.0,0.0
UZB,2004,Rowing,0,0,0,0,0.0,0.0,0.0
UZB,2008,Rowing,0,0,0,0,0.0,0.0,0.0
UZB,2016,Rowing,0,0,0,0,0.0,0.0,0.0
UZB,2020,Rowing,0,0,0,0,0.0,0.0,0.0
UZB,2024,Rowing,0,0,0,0,0.0,0.0,0.0
UZB,1996,Shooting,0,0,0,0,0.0,0.0,0.0
